COUNTRY,CITY,
FRANCE,GAP, 
FRANCE,GENNEVILLIERS, 
FRANCE,GONFREVILLE L'ORCHER, 
FRANCE,GRANVILLE, 
FRANCE,GRAVELINES, 
FRANCE,GRAVENCHON, 
FRANCE,GRENOBLE, 
FRANCE,HARFLEUR, 
FRANCE,HAZEBROUCK, 
FRANCE,HENNEBONT, 
FRANCE,HONFLEUR, 
FRANCE,HUNINGHE, 
FRANCE,ILE D'YEU, 
FRANCE,IZON, 
FRANCE,JUAN LES PINS, 
FRANCE,L'ILE ROUSSE, 
FRANCE,L'ISLE D'ABEAU, 
FRANCE,LA BAULE, 
FRANCE,LA BOCCA, 
FRANCE,LA CIOTAT, 
FRANCE,LA CIOTAT, 
FRANCE,LA MÈDE, 
FRANCE,LA PALLICE, 
FRANCE,LA PLAGNE, 
FRANCE,LA ROCHELLE, 
FRANCE,LANDERNEAU, 
FRANCE,LANDERNEAU, 
FRANCE,LANDIVISIAU, 
FRANCE,LANNION, 
FRANCE,LAON, 
FRANCE,LAON, 
FRANCE,LAVAL, 
FRANCE,LAVERA, 
FRANCE,LE BOUCAU, 
FRANCE,LE CASTELLET, 
FRANCE,LE CREUSOT, 
FRANCE,LE FRET, 
FRANCE,LE HAVRE, 
FRANCE,LE MANS, 
FRANCE,LE PUY, 
FRANCE,LE TOUQUET, 
FRANCE,LE TRÉPORT, 
FRANCE,LES SABLES, 
FRANCE,LÉZARDRIEUX, 
FRANCE,LIBOURNE, 
FRANCE,LIBOURNE, 
FRANCE,LILLE, 
FRANCE,LILLE, 
FRANCE,LIMOGES, 
FRANCE,LOCTUDY, 
FRANCE,LONS LE SAUNIER, 
FRANCE,LONS LE SAUNIER, 
FRANCE,LORIENT, 
FRANCE,LOURDES/TARBES, 
FRANCE,LYON, 
FRANCE,LYON, 
FRANCE,LYON/BRON, 
FRANCE,MÂCON, 
FRANCE,MARANS, 
FRANCE,MARNE LA VALLÉE, 
FRANCE,MARSEILLE, 
FRANCE,MAUBEUGE, 
FRANCE,MAUBEUGE, 
FRANCE,MEAUX, 
FRANCE,MEGEVE, 
FRANCE,MELUN, 
FRANCE,MENDE, 
FRANCE,MERIBEL, 
FRANCE,METZ, 
FRANCE,METZ/NANCY, 
FRANCE,MONTARGIS, 
FRANCE,MONTBÉLIARD, 
FRANCE,MONTBÉLIARD, 
FRANCE,MONTLUCON, 
FRANCE,MONTOIR DE BRETAGNE, 
FRANCE,MONTPELLIER, 
FRANCE,MORLAIX, 
FRANCE,MORTAGNE SUR GIRONDE, 
FRANCE,MULHOUSE, 
FRANCE,NANCY, 
FRANCE,NANTES, 
FRANCE,NEMOURS, 
FRANCE,NEUF BRISACH, 
FRANCE,NEVERS, 
FRANCE,NICE, 
FRANCE,NIMES, 
FRANCE,NIORT, 
FRANCE,NOIRMOUTIER EN L'ILE, 
FRANCE,ORLEANS, 
FRANCE,OTTMARSHEIM, 
FRANCE,OUISTREHAM, 
FRANCE,PAIMBOEUF, 
FRANCE,PAIMPOL, 
FRANCE,PANTIN, 
FRANCE,PARIS, 
FRANCE,PARIS, 
FRANCE,PARIS , 
FRANCE,PARIS/AEROGARE DES INVALIDES, 
FRANCE,PARIS/BEAUVAIS-TILLE AIRPORT, 
FRANCE,PARIS/CH. DE GAULLE, 
FRANCE,PARIS/GARE MONTPARNASSE, 
FRANCE,PARIS/HELIPORT DE PARIS, 
FRANCE,PARIS/LA DEFENSE HELIPORT, 
FRANCE,PARIS/LE BOURGET, 
FRANCE,PARIS/ORLY, 
FRANCE,PAU, 
FRANCE,PAUILLAC, 
FRANCE,PERIGUEUX, 
FRANCE,PERPIGNAN, 
FRANCE,PERSAN, 
FRANCE,PETIT COURONNE, 
FRANCE,PIRIAC, 
FRANCE,POITIERS, 
FRANCE,PONT L'ABBÉ, 
FRANCE,PORNIC, 
FRANCE,PORT BAIL, 
FRANCE,PORT DE BOUC, 
FRANCE,PORT JÉRÔME, 
FRANCE,PORT JOINVILLE, 
FRANCE,PORT LA NOUVELLE, 
FRANCE,PORT ST LOUIS DU RHONE, 
FRANCE,PORT VENDRES, 
FRANCE,PORT VENDRES, 
FRANCE,PORTO VECCHIO, 
FRANCE,PROPRIANO, 
FRANCE,QUIBERON, 
FRANCE,QUIMPER, 
FRANCE,RADICATEL, 
FRANCE,REDON, 
FRANCE,REICHSTETT, 
FRANCE,REIMS, 
FRANCE,RENNES, 
FRANCE,RENNES, 
FRANCE,ROANNE, 
FRANCE,ROCHEFORT, 
FRANCE,RODEZ, 
FRANCE,RONCQ, 
FRANCE,ROSCOFF, 
FRANCE,ROUBAIX, 
FRANCE,ROUBAIX, 
FRANCE,ROUEN, 
FRANCE,ROYAN, 
FRANCE,RUNGIS, 
FRANCE,SAINT TROPEZ, 
FRANCE,SAINT TROPEZ, 
FRANCE,SAINT TROPEZ/HELIPORT, 
FRANCE,SAINT YAN, 
FRANCE,SERRE CHEVALIER, 
FRANCE,SÈTE, 
FRANCE,SÈTE, 
FRANCE,SOLENZARA, 
FRANCE,SOPHIA ANTIPOLIS, 
FRANCE,ST AVOLD, 
FRANCE,ST BRIEUC, 
FRANCE,ST CREPIN, 
FRANCE,ST ETIENNE, 
FRANCE,ST MALO, 
FRANCE,ST MALO, 
FRANCE,ST NAZAIRE, 
FRANCE,ST QUENTIN, 
FRANCE,ST QUENTIN, 
FRANCE,ST RAPHAËL, 
FRANCE,ST RAPHAËL, 
FRANCE,ST TROPEZ, 
FRANCE,ST VALERY SUR SOMME, 
FRANCE,ST WANDRILLE, 
FRANCE,STRASBOURG, 
FRANCE,THIONVILLE, 
FRANCE,THIONVILLE, 
FRANCE,TIGNES, 
FRANCE,TONNAY CHARENTE, 
FRANCE,TOULON, 
FRANCE,TOULOUSE, 
FRANCE,TOULOUSE/MONTAUDRAN, 
FRANCE,TOURS, 
FRANCE,TOUSSUS-LE-NOBLE, 
FRANCE,TRÉGUIER, 
FRANCE,TROUVILLE, 
FRANCE,TROYES, 
FRANCE,VAL D'ISERE, 
FRANCE,VALENCE, 
FRANCE,VALENCIENNES, 
FRANCE,VALENCIENNES, 
FRANCE,VANNES, 
FRANCE,VERDUN, 
FRANCE,VERDUN, 
FRANCE,VICHY, 
FRANCE,VILLEFRANCHE DE ROUERGUE, 
FRANCE,VILLEFRANCHE SUR SAONE, 
FRANCE,VILLEFRANCHE SUR SAONE, 
FRANCE,VITTEL, 
FRENCH GUIANA,CAYENNE, 
FRENCH GUIANA,DEGRAD DES CANNES, 
FRENCH GUIANA,KOUROU, 
FRENCH GUIANA,MARIPASOULA, 
FRENCH GUIANA,REGINA, 
FRENCH GUIANA,SAUL, 
FRENCH GUIANA,ST GEORGES DE LOYAPOCK, 
FRENCH GUIANA,ST LAURENT DU MARONI, 
FRENCH POLYNESIA,AHE, 
FRENCH POLYNESIA,AHUREI, 
FRENCH POLYNESIA,ANAA, 
FRENCH POLYNESIA,APATAKI, 
FRENCH POLYNESIA,ARUTUA, 
FRENCH POLYNESIA,ATUONA, 
FRENCH POLYNESIA,BORA BORA, 
FRENCH POLYNESIA,FAAITE, 
FRENCH POLYNESIA,FAKAHINA, 
FRENCH POLYNESIA,FAKARAVA, 
FRENCH POLYNESIA,FANGATAU, 
FRENCH POLYNESIA,GAMBIER ISLAND, 
FRENCH POLYNESIA,HAO ISLAND, 
FRENCH POLYNESIA,HIKUERU, 
FRENCH POLYNESIA,HIVA OA, 
FRENCH POLYNESIA,HUAHINE, 
FRENCH POLYNESIA,KAUKURA ATOLL, 
FRENCH POLYNESIA,MAKEMO, 
FRENCH POLYNESIA,MANIHI, 
FRENCH POLYNESIA,MATAIVA, 
FRENCH POLYNESIA,MAUPITI, 
FRENCH POLYNESIA,MOOREA, 
FRENCH POLYNESIA,NAPUKA ISLAND, 
FRENCH POLYNESIA,NUKU HIVA, 
FRENCH POLYNESIA,NUKUTAVAKE, 
FRENCH POLYNESIA,PAPEETE, 
FRENCH POLYNESIA,PUKA PUKA, 
FRENCH POLYNESIA,PUKARUA, 
FRENCH POLYNESIA,RAIATEA, 
FRENCH POLYNESIA,RANGIROA, 
FRENCH POLYNESIA,REAO, 
FRENCH POLYNESIA,RURUTU, 
FRENCH POLYNESIA,TAIOHAE, 
FRENCH POLYNESIA,TAKAPOTO, 
FRENCH POLYNESIA,TAKAROA, 
FRENCH POLYNESIA,TAKUME, 
FRENCH POLYNESIA,TATAKOTO, 
FRENCH POLYNESIA,TETIAROA ISLAND, 
FRENCH POLYNESIA,TIKEHAU ATOLL, 
FRENCH POLYNESIA,TUBUAI, 
FRENCH POLYNESIA,TUREIRA, 
FRENCH POLYNESIA,UA HUKA, 
FRENCH POLYNESIA,UA POU, 
FRENCH POLYNESIA,UTUROA, 
FRENCH POLYNESIA,VAHITAHI, 
FRENCH POLYNESIA,VAITAPE, 
GABON,AKIENI, 
GABON,ALOWE, 
GABON,BIAWONQUE, 
GABON,BITAM, 
GABON,BONGO, 
GABON,BOOUE, 
GABON,CAP LOPEZ, 
GABON,COCOBEACH, 
GABON,EKUATA, 
GABON,FOUGAMOU, 
GABON,FRANCEVILLE, 
GABON,GAMBA, 
GABON,IGUELA, 
GABON,KONGOBOUMBA, 
GABON,KOULAMOUTOU, 
GABON,LAMBARENE, 
GABON,LASTOURVILLE, 
GABON,LECONI, 
GABON,LIBREVILLE, 
GABON,LUCINA, 
GABON,M'BYA TERMINAL, 
GABON,MAKOKOU, 
GABON,MANDJI, 
GABON,MANEGA, 
GABON,MAYOUMBA, 
GABON,MBIGOU, 
GABON,MEDOUNEU, 
GABON,MEKAMBO, 
GABON,MEVANG, 
GABON,MIELE MIMBALE, 
GABON,MINVOUL, 
GABON,MITZIC, 
GABON,MOABI, 
GABON,MOANDA, 
GABON,MOUILA, 
GABON,N'DJOLE, 
GABON,NDENDE, 
GABON,NKAN, 
GABON,NYANGA, 
GABON,OKONDJA, 
GABON,OMBOUE, 
GABON,OUANGA, 
GABON,OWENDO, 
GABON,OYEM, 
GABON,PORT GENTIL, 
GABON,SETTE CAMA, 
GABON,TCHIBANGA, 
GABON,WAGNY, 
GABON,WORA NA YE, 
GAMBIA,BANJUL, 
GEORGIA,BATUMI, 
GEORGIA,KUTAISI, 
GEORGIA,POTI, 
GEORGIA,SUKHUMI, 
GEORGIA,TBILISI, 
GERMANY,AACHEN, 
GERMANY,ABBEHAUSEN, 
GERMANY,ABBENFLETH, 
GERMANY,ACHTERWEHR RINGKANAL, 
GERMANY,ALFELD/LEINE, 
GERMANY,ALTENA, 
GERMANY,ALTENBURG, 
GERMANY,AMBERG, 
GERMANY,AMRUM I., 
GERMANY,ANDERNACH, 
GERMANY,ANKLAM, 
GERMANY,APEN, 
GERMANY,ARNSBERG, 
GERMANY,ASCHAFFENBURG, 
GERMANY,ASSEL, 
GERMANY,AUGSBURG/MUEHLHAUSEN, 
GERMANY,AUGUSTFEHN, 
GERMANY,AULENDORF, 
GERMANY,AURICH, 
GERMANY,BAD BEVENSEN, 
GERMANY,BAD ESSEN, 
GERMANY,BAD FRIEDRICHSHALL, 
GERMANY,BAD GODESBERG, 
GERMANY,BAD HERSFELD, 
GERMANY,BAD OEYNHAUSEN, 
GERMANY,BAD SCHANDAU, 
GERMANY,Bad Wurzach, 
GERMANY,BALTRUM, 
GERMANY,BAMBERG, 
GERMANY,BARNKRUG, 
GERMANY,BARTH, 
GERMANY,BASBECK, 
GERMANY,BAYREUTH, 
GERMANY,BEDDINGEN - ZU SALZGITTER -, 
GERMANY,BEIDENFLETH, 
GERMANY,BENSERSIEL, 
GERMANY,BERGISCH-GLADBACH, 
GERMANY,BERLIN, 
GERMANY,BERLIN, 
GERMANY,BERLIN/RAF GATOW, 
GERMANY,BERLIN/SCHOENEFELD, 
GERMANY,BERLIN/TEGEL, 
GERMANY,BERLIN/TEMPELHOF, 
GERMANY,BERNDSHOF, 
GERMANY,BERNKASTEL-KUES, 
GERMANY,BEVERUNGEN, 
GERMANY,BIEDENKOPF, 
GERMANY,BIELEFELD, 
GERMANY,BIETIGHEIM-BISSINGEN, 
GERMANY,BINGEN, 
GERMANY,BITBURG, 
GERMANY,BLUMENTHAL, 
GERMANY,BÖBLINGEN, 
GERMANY,BOCKHORST, 
GERMANY,BOKEL, 
GERMANY,BONN, 
GERMANY,BORGSTEDT, 
GERMANY,BORKUM, 
GERMANY,BÖRNSEN, 
GERMANY,BORSFLETH, 
GERMANY,BORSTEL, 
GERMANY,BOTTROP, 
GERMANY,BRAKE, 
GERMANY,BRAMEL, 
GERMANY,BRAMSCHE, 
GERMANY,BRANDENBURG, 
GERMANY,BRAUNSCHWEIG, 
GERMANY,BREISACH, 
GERMANY,BREITENBERG, 
GERMANY,BREMEN, 
GERMANY,BREMERHAVEN, 
GERMANY,BREMERVÖRDE, 
GERMANY,BRILON, 
GERMANY,BROHL-LÜTZING, 
GERMANY,BRUNSBÜTTEL, 
GERMANY,BÜHL, 
GERMANY,BURG FEUERSTEIN, 
GERMANY,BURG/DITHMARSCHEN, 
GERMANY,BURGSTAAKEN/FEHMARN, 
GERMANY,BÜSUM, 
GERMANY,BUTJADGEN, 
GERMANY,BÜTZFLETH, 
GERMANY,BUXTEHUDE, 
GERMANY,CAROLINENSIEL, 
GERMANY,CHIEMSEE, 
GERMANY,COCHEM, 
GERMANY,COCHSTEDT, 
GERMANY,COTTBUS, 
GERMANY,CUXHAVEN, 
GERMANY,DAGEBÜLL, 
GERMANY,DAMP, 
GERMANY,DANGAST, 
GERMANY,DATTELN, 
GERMANY,DEGGENDORF, 
GERMANY,DEMMIN, 
GERMANY,DINSLAKEN, 
GERMANY,DITZUM, 
GERMANY,DONAUWÖRTH, 
GERMANY,DORMAGEN, 
GERMANY,DORNBUSCH, 
GERMANY,DÖRPEN, 
GERMANY,DORTMUND, 
GERMANY,DRANSKE, 
GERMANY,DRESDEN, 
GERMANY,DROCHTERSEN, 
GERMANY,DUESSELDORF, 
GERMANY,DUISBURG, 
GERMANY,DUSSELDORF/MOENCHEN-GL. - DUS EXP, 
GERMANY,DYCKHAUSEN, 
GERMANY,EBERBACH, 
GERMANY,ECKERNFÖRDE, 
GERMANY,ECKWARDERSIEL, 
GERMANY,EGELSBACH , 
GERMANY,EGGENSTEIN-LEOPOLDSHAFEN, 
GERMANY,EHINGEN, 
GERMANY,EIDERDAM, 
GERMANY,EISENACH, 
GERMANY,EISENHÜTTENSTADT, 
GERMANY,ELMSHORN, 
GERMANY,ELSFLETH, 
GERMANY,EMDEN, 
GERMANY,EMMELSUM, 
GERMANY,EMMERICH, 
GERMANY,ERFURT, 
GERMANY,ERING, 
GERMANY,ESSEN, 
GERMANY,ESTORF/WESER, 
GERMANY,EUTIN, 
GERMANY,FEHMARN, 
GERMANY,FINKENWERDER, 
GERMANY,FLENSBURG, 
GERMANY,FRANKFURT, 
GERMANY,FRANKFURT/NEU ISENBURG, 
GERMANY,FRANKFURT/ODER, 
GERMANY,FRANKFURT/RHEIN-MAIN AFB, 
GERMANY,FRESENBURG, 
GERMANY,FRIEDRICHSHAFEN, 
GERMANY,FRIEDRICHSTADT, 
GERMANY,FRIESOYTHE, 
GERMANY,FRITZLAR, 
GERMANY,FUERSTENFELDBRUCK, 
GERMANY,Fürstenzell, 
GERMANY,GEESTE, 
GERMANY,GEILENKIRCHEN, 
GERMANY,GELTING, 
GERMANY,GEMÜNDEN, 
GERMANY,GERMERSHEIM, 
GERMANY,GERNSHEIM, 
GERMANY,GEVERSDORF, 
GERMANY,GIEBELSTADT, 
GERMANY,GINSHEIM-GUSTAVSBURG, 
GERMANY,GITTELDE, 
GERMANY,GLÜCKSTADT, 
GERMANY,GREETSIEL, 
GERMANY,GREIFSWALD, 
GERMANY,GROSS KROTZENBURG, 
GERMANY,GROSSENBRODE, 
GERMANY,GUETERSLOH, 
GERMANY,GUETTIN, 
GERMANY,GÜNZBURG, 
GERMANY,HAFENLOHR, 
GERMANY,HAHN, 
GERMANY,HALDENSLEBEN, 
GERMANY,HALLIG-HOOGE, 
GERMANY,HAMBURG, 
GERMANY,HAMBURG-HARBURG, 
GERMANY,HAMELN, 
GERMANY,HAMM, 
GERMANY,HANAU, 
GERMANY,HANNOVER, 
GERMANY,HAREN/EMS, 
GERMANY,HASSFURT, 
GERMANY,HEIDE/BUESUM, 
GERMANY,HEIDELBERG, 
GERMANY,HEIDESHEIM, 
GERMANY,HEIKENDORF, 
GERMANY,HEILIGENHAFEN, 
GERMANY,HELGOLAND, 
GERMANY,HEMMOOR, 
GERMANY,HERBRUM, 
GERMANY,HERINGSDORF, 
GERMANY,HERNE, 
GERMANY,HILLE, 
GERMANY,HOCHDONN, 
GERMANY,HOF, 
GERMANY,HOHENHORN, 
GERMANY,HOHENSAATEN, 
GERMANY,HOLZMINDEN, 
GERMANY,HOMBERG, 
GERMANY,HOOKSIEL, 
GERMANY,HORB, 
GERMANY,HORNEBURG, 
GERMANY,HÖRNUM/SYLT, 
GERMANY,HORUMERSIEL, 
GERMANY,HÖXTER, 
GERMANY,HUSUM, 
GERMANY,ILLISHEIM, 
GERMANY,INGELHEIM, 
GERMANY,INGOLSTADT, 
GERMANY,ITZEHOE, 
GERMANY,JEMGUM, 
GERMANY,JUIST, 
GERMANY,KAHL AM MAIN, 
GERMANY,KAISERMÜHLE/EIFEL, 
GERMANY,KAISERSLAUTERN, 
GERMANY,KAMPE, 
GERMANY,KAPPELN, 
GERMANY,KARBEN, 
GERMANY,KARLSDORF-NEUTHARD, 
GERMANY,KARLSRUHE, 
GERMANY,KARLSRUHE/BADEN BADEN, 
GERMANY,KARNIN, 
GERMANY,KASSEL, 
GERMANY,KEHL, 
GERMANY,KELHEIM, 
GERMANY,KELLINGHUSEN, 
GERMANY,KELLMÜNZ, 
GERMANY,KELSTERBACH, 
GERMANY,KIEL, 
GERMANY,KIETZ, 
GERMANY,KINDERBÖRN, 
GERMANY,KITZINGEN, 
GERMANY,KITZINGEN, 
GERMANY,KOBLENZ, 
GERMANY,KOELN, 
GERMANY,KOETHEN, 
GERMANY,KOLLMAR, 
GERMANY,KÖNIGS WUSTERHAUSEN, 
GERMANY,KONSTANZ, 
GERMANY,KRAUTSAND, 
GERMANY,KRÖV, 
GERMANY,LAARBRUCH, 
GERMANY,LABOE, 
GERMANY,LÄGERDORF, 
GERMANY,LAHR, 
GERMANY,LAMPERTHEIM, 
GERMANY,LANDAU/PFALZ, 
GERMANY,LANDSHUT, 
GERMANY,LANGEOOG, 
GERMANY,LATHEN, 
GERMANY,LAUENBURG/ELBE, 
GERMANY,LEER, 
GERMANY,LEIPZIG, 
GERMANY,LEMWERDER, 
GERMANY,LEMWERDER, 
GERMANY,LEVERKUSEN, 
GERMANY,LIMBURG, 
GERMANY,LINDAU, 
GERMANY,LINGEN, 
GERMANY,LINTELERMARSCH, 
GERMANY,LINZ/RHEIN, 
GERMANY,LIST/SYLT, 
GERMANY,LONESCH, 
GERMANY,LONGUICH, 
GERMANY,LUDWIGSHAFEN, 
GERMANY,LUEBECK, 
GERMANY,MAGDEBURG, 
GERMANY,MAINZ, 
GERMANY,MALSFELD, 
GERMANY,MANNHEIM, 
GERMANY,MARCARDSMOOR, 
GERMANY,MARIENSIEL, 
GERMANY,MEISSEN, 
GERMANY,MELDORF, 
GERMANY,MEMMERT I., 
GERMANY,MEMMINGEN , 
GERMANY,MESCHERIN, 
GERMANY,MILTENBERG, 
GERMANY,MINDEN, 
GERMANY,MINSEN, 
GERMANY,MÖLLN, 
GERMANY,MONHEIM, 
GERMANY,MUENSTER/OSNABRUECK, 
GERMANY,MÜHLHEIM AN DER RUHR, 
GERMANY,MUKRAN, 
GERMANY,MUNICH, 
GERMANY,MUNSTER, 
GERMANY,MÜNSTER, 
GERMANY,NECKARSTEINACH, 
GERMANY,NESSMERSIEL, 
GERMANY,NEUBRANDENBURG, 
GERMANY,NEUENSCHLEUSE, 
GERMANY,NEUFELD, 
GERMANY,NEUHARLINGERSIEL, 
GERMANY,NEUHAUS/OSTE, 
GERMANY,NEULAND/ELBE, 
GERMANY,NEUMUENSTER, 
GERMANY,NEUSS, 
GERMANY,NEUSTADT/HOLSTEIN, 
GERMANY,NEUWIED, 
GERMANY,NIENBURG, 
GERMANY,NORDDEICH, 
GERMANY,NORDEN, 
GERMANY,NORDENHAM, 
GERMANY,NORDERNEY, 
GERMANY,NORDHOLZ-SPIEKA, 
GERMANY,NORDHORN, 
GERMANY,NORDSTRAND I., 
GERMANY,NUERNBERG, 
GERMANY,OBERHAUSEN, 
GERMANY,OBERPFAFFENHOFEN, 
GERMANY,OFFENBACH, 
GERMANY,OLDENBURG/OLDENBURG, 
GERMANY,OLDENBÜTTEL, 
GERMANY,OLPENITZ, 
GERMANY,OPPENHEIM, 
GERMANY,ORSOY, 
GERMANY,ORTH/FEHMARN, 
GERMANY,OSNABRÜCK, 
GERMANY,OTTERNDORF, 
GERMANY,PADERBORN, 
GERMANY,PAHLHUDE, 
GERMANY,PAPENBURG, 
GERMANY,PASSAU, 
GERMANY,PEINE, 
GERMANY,PELLWORM I., 
GERMANY,PENTE, 
GERMANY,PETERSDORF, 
GERMANY,PETERSHAGEN/WESER, 
GERMANY,PFORZHEIM, 
GERMANY,PINNEBERG, 
GERMANY,PIRNA, 
GERMANY,POTSDAM, 
GERMANY,PREROW, 
GERMANY,PUTTGARDEN, 
GERMANY,RADOLFZELL, 
GERMANY,RAMSTEIN, 
GERMANY,RECHLIN, 
GERMANY,REEPSHOLT, 
GERMANY,REGENSBURG, 
GERMANY,REMAGEN, 
GERMANY,RENDSBURG, 
GERMANY,RHEINBERG, 
GERMANY,RHEINBROHL, 
GERMANY,RHEINDAHLEN, 
GERMANY,RHEINE, 
GERMANY,RIESA, 
GERMANY,ROSENHEIM, 
GERMANY,ROSTOCK, 
GERMANY,ROSTOCK-LAAGE, 
GERMANY,RÜDESHEIM, 
GERMANY,RÜSSELSHEIM, 
GERMANY,SAARBRUECKEN, 
GERMANY,SAARBURG, 
GERMANY,SAARLOUIS, 
GERMANY,SALZGITTER, 
GERMANY,"SANDE, FRIESLAND", 
GERMANY,SASSNITZ, 
GERMANY,SCHACHT AUDORF, 
GERMANY,SCHLESWIG, 
GERMANY,SCHLESWIG-JAGEL, 
GERMANY,SCHÜLPERSIEL, 
GERMANY,SCHWEDT, 
GERMANY,SCHWEINFURT, 
GERMANY,SCHWERIN, 
GERMANY,SCHWERINGEN, 
GERMANY,SEHESTADT/EIDER, 
GERMANY,SEMBACH, 
GERMANY,SIEGEN, 
GERMANY,SPANGDAHLEM, 
GERMANY,SPEYER, 
GERMANY,SPIECKEROOG I., 
GERMANY,ST MARGARETHEN, 
GERMANY,ST PETER-ORDING, 
GERMANY,STADE, 
GERMANY,STADERSAND, 
GERMANY,STEENODDE, 
GERMANY,Stendal, 
GERMANY,STRALSUND, 
GERMANY,STRANDE, 
GERMANY,STRAUBING, 
GERMANY,STRAUBING, 
GERMANY,STUTTGART, 
GERMANY,SÜDERSTAPEL, 
GERMANY,TANGERMÜNDE, 
GERMANY,TÖNNING, 
GERMANY,TORFMOORHOLM, 
GERMANY,TOSSENS, 
GERMANY,TRABEN-TRARBACH, 
GERMANY,TRAVEMÜNDE, 
GERMANY,TRIER, 
GERMANY,ÜBERLINGEN, 
GERMANY,ÜCKERMÜNDE, 
GERMANY,UELZEN, 
GERMANY,UETERSEN, 
GERMANY,ULM, 
GERMANY,UPSCHÖRT, 
GERMANY,VAREL, 
GERMANY,VARRELBUSCH, 
GERMANY,VENNE, 
GERMANY,VOERDE, 
GERMANY,VÖLKLINGEN, 
GERMANY,WALSUM, 
GERMANY,WANGEROOGE, 
GERMANY,WARNEMÜNDE, 
GERMANY,WEDEL, 
GERMANY,WEENER, 
GERMANY,WEHINGEN, 
GERMANY,WERTHEIM, 
GERMANY,WESEL, 
GERMANY,WESTERACCUMERSIEL, 
GERMANY,WESTERLAND, 
GERMANY,WEWELSFLETH, 
GERMANY,WIEK, 
GERMANY,WIESBADEN, 
GERMANY,WIESBADEN, 
GERMANY,WILDENRATH, 
GERMANY,WILHELMSHAVEN, 
GERMANY,WILSTER, 
GERMANY,WIMMER, 
GERMANY,WISCH, 
GERMANY,WISCHHAFEN, 
GERMANY,WISMAR, 
GERMANY,WITTENBERG, 
GERMANY,WITTLAGE, 
GERMANY,WOLFSBURG, 
GERMANY,WOLGAST, 
GERMANY,WORMS, 
GERMANY,WÖRTH, 
GERMANY,WÜRZBURG, 
GERMANY,WYK AUF FOEHR, 
GERMANY,WYK AUF FÖHR, 
GERMANY,ZELTINGEN-RACHTIG, 
GHANA,ACCRA, 
GHANA,ADA, 
GHANA,AURA, 
GHANA,AXIM, 
GHANA,CAPE COAST, 
GHANA,KETA, 
GHANA,KUMASI, 
GHANA,SALTPOND, 
GHANA,SEKONDI, 
GHANA,SHAMA, 
GHANA,SUNYANI, 
GHANA,TAKORADI, 
GHANA,TAMALE, 
GHANA,TEMA, 
GHANA,WINNEBA, 
GIBRALTAR,GIBRALTAR, 
GREECE,ACHLADI, 
GREECE,AGIA EFIMIA, 
GREECE,AGIA MARINA, 
GREECE,AGIA PELAGIA, 
GREECE,AGIO THEODOROI, 
GREECE,AGIOS KIRIKOS, 
GREECE,AGIOS KONSTANTINOS, 
GREECE,AGIOS NIKOLAOS CRETA, 
GREECE,AGRINION, 
GREECE,ALEXANDROUPOLIS, 
GREECE,ALIVERIO (???ß????), 
GREECE,ALONISSOS, 
GREECE,AMFILOXIA, 
GREECE,AMOLIANI, 
GREECE,ANDROS, 
GREECE,ANTIKYRA, 
GREECE,ANTIPAROS, 
GREECE,ANTIRIO, 
GREECE,ARGOS (ARGOLIS), 
GREECE,ARGOSTOLION, 
GREECE,ASTAKOS, 
GREECE,ASTYPALAIA ISLAND, 
GREECE,ATHENS, 
GREECE,CHALKIDA, 
GREECE,CHALKIS, 
GREECE,CHANIA, 
GREECE,CHIOS, 
GREECE,CHORA SFAKION, 
GREECE,CORINTH, 
GREECE,DELOS, 
GREECE,DRAMA, 
GREECE,DRAPETZONA, 
GREECE,EDIPSOS, 
GREECE,ELEFTHERES, 
GREECE,ELEUSIS, 
GREECE,EPIDAURO, 
GREECE,ERMIONI, 
GREECE,EYDILOS, 
GREECE,GAVRION, 
GREECE,GERAKINI (YERAKINI), 
GREECE,GLOSSA, 
GREECE,GYTHION, 
GREECE,HERAKLION, 
GREECE,HYDRA (IDHRA), 
GREECE,IGOUMENITSA, 
GREECE,IKARIA ISLAND, 
GREECE,INOUSSES, 
GREECE,IOANNINA, 
GREECE,IOS, 
GREECE,ISTHMIA, 
GREECE,ITEA, 
GREECE,ITHAKI (ITHACA), 
GREECE,KABALIA, 
GREECE,KALAMAKI, 
GREECE,KALAMATA, 
GREECE,KALILIMENES, 
GREECE,KALIMNOS ISLAND, 
GREECE,KALYVIA, 
GREECE,KAPSALIO, 
GREECE,KARLOVASSI, 
GREECE,KARLOVASSI, 
GREECE,KARPATHOS, 
GREECE,KARYSTOS, 
GREECE,KASOS ISLAND, 
GREECE,KASTELLI KISSAMOU, 
GREECE,KASTELORIZO, 
GREECE,KASTORIA, 
GREECE,KATAKOLON, 
GREECE,KATOHI (KATOKHI), 
GREECE,KAVALA, 
GREECE,KEA ISLAND, 
GREECE,KEFALLINIA, 
GREECE,KERAMOTI, 
GREECE,KERKYRA, 
GREECE,KIMOLOS, 
GREECE,KITHIRA, 
GREECE,KOS, 
GREECE,KOZANI, 
GREECE,KYLINI, 
GREECE,KYMASSI, 
GREECE,KYTHNOS, 
GREECE,LARISA, 
GREECE,LARMES, 
GREECE,LARYMNA, 
GREECE,LAURIUM (LAVRION), 
GREECE,LEFKADA, 
GREECE,LEFKIMI, 
GREECE,LEMNOS, 
GREECE,LEONIDION, 
GREECE,LEROS, 
GREECE,LIMNI, 
